,timestamp,tweet,sentiment
248,2022-03-07 12:28:01+00:00,family asn is easy to buy tickets to watch motogp mandalika mandatory pcr antigen note already vaccinated x plus booster hit by omicron coy indonesian football league watch the motogp mandalika event really special url,Positive
249,2022-03-03 08:19:49+00:00,assalamualaikum mr sijil myprosperous my in-laws terra certificate vaccine booster certificate vaccum certificate is not allowed tn help me i will help from tntq,Negative
250,2022-03-10 14:22:45+00:00,assalamu alaikum friends the covid task force no march for the mode of air transportation sea land domestic roads must show a negative result of the rt-pcr test antigen test booster dose vaccine url,Negative
251,2022-03-09 13:32:32+00:00,assalamualaikum ma am if the booster vaccine is pfizer please provide information thank you,Negative
252,2022-03-07 08:11:43+00:00,assalamualaikum prof please show me the meningitis vaccine the booster vaccine i m planning to go for umrah on march the end of the booster friday with the pfizer vaccine what dose the booster effect does,Negative
253,2021-12-15 14:52:11+00:00,assalamualaikum triple vaccine,Negative
254,2022-03-09 13:46:27+00:00,oh my gosh i had the booster vaccine last saturday saturday it s normal on sunday i m not feeling good on monday my body fell to the point where my body aches and pains my joints hurt my mouth hurts i have a headache i m so dizzy really weird,Positive
255,2021-12-22 14:57:37+00:00,astaghfirullah it s really transparent you gave me the sinovac vaccine yesterday url,Positive
256,2021-11-24 13:23:17+00:00,astrazeneca mix moderna,Negative
257,2021-11-24 13:13:49+00:00,astrazeneca there is no booster dose the gang at the hospital has taken a booster dose there s only one left,Negative
258,2022-03-07 08:31:25+00:00,i m sure it s true that the vaccine doesn t have a booster right,Positive
259,2022-03-07 14:43:07+00:00,above says really bottom remembers bik booster fast from month to month turn to queue fill in data refuse to show vaccine ticket three concerned about protecting or not affecting,Positive
260,2022-03-07 12:20:08+00:00,above said that covid is like the flu that has been vaccinated with booster right,Positive
261,2022-03-03 02:12:03+00:00,set a new distance interval give the elderly a booster for the age of the community according to the minimum primary vaccination complete the covid booster the vaccine clear the hope for the update read the url url,Positive
262,2022-05-14 14:09:24+00:00,just set it up with the vaccine certificate just keep it printed the booster is gpp if the picture you sent is the antigen that s vaccinated x,Negative
263,2022-05-14 05:44:26+00:00,setting up the covid booster vaccine failed yesterday when i saw the clinic opened a walk-in vaccine service when it was otw for the vitamin booster treatment ai went straight to that url,Negative
264,2022-03-07 12:24:04+00:00,set a definite booster vaccine type vaccine,Negative
265,2021-12-09 09:23:44+00:00,for individuals the adult population of the country has not received injections of the covid vaccine under the curfew the data base for the ministry of health malaysia kkm covidnow page url,Negative
266,2022-05-21 11:56:33+00:00,aubree has had the booster vaccine,Negative
267,2022-05-17 01:53:24+00:00,you have the booster vaccine your soul is strong take care of the vaccine,Positive
268,2022-01-09 00:25:02+00:00,start of further order ppkm ready for booster vaccine url,Positive
269,2021-11-24 15:53:06+00:00,the layman suspects that the bad effects of the vaccine are clear on a good basis,Negative
270,2022-03-03 10:33:04+00:00,www tomorrow booster vaccine,Negative
271,2022-01-08 16:51:01+00:00,let s get a vaccine booster as soon as possible for parents,Negative
272,2022-03-03 15:56:10+00:00,let s be active participate in booster vaccines three four let s get vaccinated,Negative
273,2022-05-21 00:29:16+00:00,come on let s come to the precision vaccine booth of the gianyar police monday may wita the location of the banjar pering village hall pering village vaccine booster phase type of vaccine astra zeneca police booster precise police together prevent corona unite against covid covid vaccination url,Positive
274,2022-05-21 23:34:10+00:00,come on let s get a booster dose of the astrazeneca vaccine for the elderly like monday may wita the place for wantilan ds lalanglinggah selbar taban url,Negative
275,2022-05-21 23:37:16+00:00,come on let s get a booster dose of the astrazeneca vaccine for the elderly like monday may where the clock ends the place for the village of lalanglinggah selbar url,Negative
276,2022-05-20 02:37:27+00:00,let s do the booster vaccine for jokowi s work good url,Positive
277,2022-05-14 12:54:10+00:00,let s go first already have the booster vaccine,Positive
278,2021-12-16 13:37:05+00:00,come on the media are aggressively news stories until the news is fake due to vaccines people are afraid to flock to vaccines directly jab sunti url,Negative
279,2021-12-17 07:51:21+00:00,let s go with the vaccine effect on bigolive url url,Negative
280,2021-11-25 06:30:28+00:00,let s all tweet quote rt vaccine content evaluationmendalamvaccinc viral,Negative
281,2021-12-18 02:20:34+00:00,let s vaccinate the children of kominfo,Negative
282,2022-03-09 14:02:13+00:00,let s vaccine come on vaccine booster success booster three four,Positive
283,2022-03-10 14:04:19+00:00,let s booster vaccine,Negative
284,2022-05-14 20:05:02+00:00,let s booster vaccine indonesia bantakitbersamaet,Negative
285,2022-03-10 13:56:26+00:00,let s booster vaccine has less effect to prevent the spread of covid indonesian police,Negative
286,2022-03-07 06:35:39+00:00,let s booster vaccines increase the body s strong immunity newnormal vscovid url,Positive
287,2022-05-14 05:01:51+00:00,let s get a booster vaccine for the bantakitbersamaet pandemic,Negative
288,2022-05-17 04:03:04+00:00,let s booster vaccine obey the healthy protocol together to prevent covid discipline prevent corona come on booster vaccine obey health protocol url,Positive
289,2022-05-17 00:35:50+00:00,let s booster vaccine know the combination of booster vaccination covid booster vaccine let s get vaccinated let s vaccinate ncovid vaksnasicovid vaksncovid uniteagainst covid polrestabanan url,Negative
290,2022-05-14 00:05:23+00:00,let s vaccine booster vaccines train the body to be immune against immune because of bacterial viruses let s get vaccines come on vaccines covid vaccine boosters vaccines covid vaccinates covid vaccine security united at the same time against covid polrestabanan url,Negative
291,2022-05-21 02:11:41+00:00,let s complete the herd immunity booster vaccine reach jokowi s infrastructure good url,Positive
292,2022-05-21 02:48:02+00:00,let s complete the vaccine x booster jokowi infrastructure good url,Positive
293,2021-11-25 06:32:05+00:00,let s vaccinate obey the healthy protocol to prevent the spread of covid url,Positive
294,2021-12-17 01:28:24+00:00,come on vaccines are afraid if you get kipi it s a responsibility if those who live are comorbid the destiny of the health care vaccine is the wrong order they must join the people g protest the people according to the url,Negative
295,2021-11-25 03:24:51+00:00,let s get vaccines vaccines safe halal against covid jaya police divhumas polri zipolreslamtim public relations pld lampung pulres east lampung polsekpasirsakti puskesmaspasirsakti kecamatanpasirsakti url,Positive
296,2021-11-25 03:05:47+00:00,let s vaccinate the stock of vaccines is safe stay at the health center near the health center don t be lulled by the url,Positive
297,2022-05-19 02:15:59+00:00,let s vaccinate booster copyright indonesia is safe vaccination i ii iii booster vaccination is safe halal let s not take vaccines please go to police clinic lahat care protect vaccination health protocols wear masks covid url,Positive
298,2022-05-14 04:14:36+00:00,come on citizens of the kerek sub-district like a booster vaccine visit the vaccination booth at the kerek terminal monday to saturday wib until finished url,Negative
299,2022-03-07 07:24:21+00:00,let s support the booster vaccine order program to prevent covid one against covid vaccinecovid booster omicron herdimmunity vaccination together prevent corona united against covid together we can indonesia strong economy recover url,Positive
300,2022-05-21 04:20:37+00:00,come on jokowi infrastructure booster vaccine good url,Positive
301,2022-03-03 01:27:37+00:00,azis samual brain bully tum knpi who stops booster vksin covid safe indonesia hukummatipenistaagama pecatyaqut tannoapyaqut thngantippresident tannoapyaqut changemenag hukummatipenstaagama url,Positive
302,2022-03-03 11:22:04+00:00,babinsa batik muspika conducts raids on vaccines sinovac dose pfizer booster vaccination url koremmrl tniadserving and building with the people,Negative
303,2022-03-03 05:05:25+00:00,babinsa desa bagor serka full-blooded n the health team at the miri health center is like a booster dose of vaccine attack bagor village community presses spread covid url,Negative
304,2021-11-25 06:49:18+00:00,babinsa desa samaenre sertu nasruddin koramil sinjai implements vaccine assault assistance at the sinjai military command kodim lappadata public health center where mts is sinjai state sinjai sub-district sinjai regency thursday url,Negative
305,2022-03-03 10:50:36+00:00,babinsa gringging serma bored pro-active accompanied by booster vaccine attack url,Negative
306,2021-11-23 04:25:31+00:00,babinsa indra jaya invites residents to be aware of the dangers of covid vaccine url url,Positive
307,2022-05-19 07:43:15+00:00,babinsa kal sumberejo koramil min monitoring safe assistance booster covid vaccine for residents of pendopo kal sumberejo url,Positive
308,2021-11-25 05:58:37+00:00,babinsa kodim sangihe believes vaccine residents are safe halal active in visiting the jokowi area to build the archipelago url,Positive
309,2021-12-20 08:16:26+00:00,babinsa koramil adimulyo kodim kebumen serka sugito babinsa in arjosari village is like actively monitoring covid vaccinations sinovac type vaccines doses arjosari village hall url,Negative
310,2022-03-02 11:24:31+00:00,babinsa koramil batik supports sinovac dose vaccination pfizer booster region url url koremmrl tniad serve and build with the people,Negative
