,Unnamed: 0,timestamp,Tweet,translated_tweet
150,4826,2022-03-03 02:13:00+00:00,aman menteri sehat kemenkes resmi vaksin sinopharm regimen vaksin booster url,safe health minister ministry of health official sinopharm vaccine regimen booster vaccine url
151,2620,2021-12-19 09:34:10+00:00,aman mmg vaksin rrc deh jarang kipi nya karena isi air mineral doang,Is it safe for the PRC vaccine to rarely kipi because it only contains mineral water
152,14149,2022-05-19 01:36:21+00:00,aman ntidak nya tau ya emang ntidak vaksin langsung booster,"Is it safe or not, you know, it's not a direct booster vaccine"
153,2864,2021-12-16 11:13:52+00:00,aman tintidakat manjur mayoritas kipi jadi ikut pascaimunisasi skala ringan demam serokonversi kembang antibodi capai persen imunogenisitas mampu vaksin cegah sakit capai,"safe, effective, the majority of kipi become part of post-immunization on a mild scale, seroconversion fever, antibody development, reaches a percentage of immunogenicity that the vaccine can prevent disease from reaching"
154,4048,2022-01-08 08:24:50+00:00,aman tular covid total booster x vaksin cegah tular melndungi dri gejala berat kalo kena covid ya geli dikit gejala ringan,"safe for transmission of covid, total booster x vaccine, prevent infection, protect from severe symptoms, if you get covid, it's a little ticklish, mild symptoms"
155,3825,2022-01-08 11:13:14+00:00,aman vaksin booster efektif imun tubuh,"safe, effective immune booster vaccine"
156,3824,2022-01-08 11:13:29+00:00,aman vaksin booster efektif imun tubuh url,safe effective immune booster vaccine url
157,8052,2022-03-10 11:35:26+00:00,aman vaksin booster pfizer remaja url,safe pfizer teen booster vaccine url
158,7677,2022-03-10 15:48:34+00:00,aman vaksin booster pfizer remaja url url,safe pfizer teen booster vaccine url url
159,3936,2022-01-08 10:06:50+00:00,ambik vaksin pfizer l kena ambik booster jutidak kena nak gi cucuk cepat ni,take the pfizer vaccine l got to take a booster i don't have to take it fast
160,4797,2022-03-03 02:53:37+00:00,ambil booster contoh dah family members kena sakit macam lepas ambil booster orang kena batang hidung sedap cakap vaksin vaksin ambil no side effect booster,"take a booster, for example, if family members get sick like after taking a booster, people with nasal bridges are delicious when they say vaccines, vaccines, take no side effect booster"
161,7016,2022-03-07 12:01:59+00:00,ambil vaksin sinovac first dos and second dos then booster ambil pfizer alhamdulillah panjang umur,take the sinovac vaccine first dose and second dose then booster take pfizer thank God you live long
162,170,2021-11-25 06:51:38+00:00,ambil vaksin sputnik egypt macammna ya,what kind of sputnik egypt vaccine do you take?
163,7206,2022-03-07 08:16:38+00:00,ambil yang cipta virus tu pastu duk sibuk viral sentimen anti booster anti vaksin virus mmg manusia yang cipta kuasa allah jtidak yang nengizinkan jahat manusia kt dunia ni,"Take the one who created the virus, you must be busy viral, anti booster sentiment, anti virus vaccine, it's really humans who created the power of God, not the ones who allow evil humans to come to this world"
164,4175,2022-03-03 18:07:40+00:00,amda cenderung pro vaksin ya ya sila ambil booster puas sampa anada suruh vaksin studi efek jantidaka dr vaksin thdp tubuh selamat nikmat,"you tend to be pro-vaccine, yes, please take a satisfied booster until you order the vaccine to study the effect of the vaccine on the body, good luck"
165,16456,2022-05-21 02:43:43+00:00,anak as vaksin booster pakai pfizer infrastruktur jokowi baik,"children as booster vaccines use pfizer, Jokowi's infrastructure is good"
166,16477,2022-05-21 02:06:38+00:00,anak as vaksin booster pakai pfizer infrastruktur jokowi baik url,child as booster vaccine using pfizer Jokowi infrastructure good url
167,16455,2022-05-21 02:47:10+00:00,anak as vaksin booster pakai pfizer url infrastruktur jokowi baik,children as booster vaccines use pfizer url jokowi infrastructure is good
168,13823,2022-05-19 07:49:56+00:00,anak bawah yang x vaksin booster bijak anak yang eligible vaksin pcr masuk indonesia,children below who have x booster vaccines are wise children who are eligible for PCR vaccines enter Indonesia
169,3780,2022-01-08 12:11:56+00:00,anak bayi lentidakap dos vaksin pergi check up kk bulan mesti kena vaksin cucuk imunisasi cam siapa paksa ambil vaksin offended nak mampus booster dose tu annoying af,baby children don't take the vaccine dose go check-up kk month must get vaccinated cam immunize who forces to take the offended vaccine want to kill the booster dose that's annoying af
170,9185,2022-03-09 13:39:38+00:00,anak cindy bandung mepet huhu ken banget ketemu din tuh lo vaksin tau kali booster biar cindy,"Cindy's child in Bandung is tight huhu, it's really nice to meet you, you've got a vaccine, you know it's a booster time so Cindy"
171,1226,2021-12-19 03:50:03+00:00,anak kena efek negatif vaksin tidak biar henti vaksin anak riset ttg efek vaksin anak hentikanvaksinanak,"children get the negative effects of vaccines, don't stop vaccines for children, research on the effects of vaccines on children, stop vaccines for children"
172,1878,2021-12-16 10:00:02+00:00,anak mual demam terima vaksin covid tahu solusi url,sick child with fever receives the covid vaccine knows the solution url
173,2680,2021-12-18 11:07:57+00:00,anak rencana vaksin selasa sekolah riwayat kipi yang udah vaksin depok anak gimana dok,"The child plans to vaccinate on Tuesday at school. What is the history of Kipi who has been vaccinated in Depok, what's up?"
174,35,2021-11-25 06:34:43+00:00,anak sehat butuh vaksin anti bodi kuat vaksin hati le,healthy children need strong antibody vaccine day vaccine
175,81,2021-11-25 06:29:14+00:00,anak sehat butuh vaksin anti bodi kuat vaksin hati negara anak sakit butuh awat extra,"Healthy children need strong antibody vaccines, liver vaccines, sick children need extra care"
176,67,2021-11-25 06:30:45+00:00,anak sehat butuh vaksin anti bodi kuat vaksin hati negara anak sakit butuh awat extra selamat anak yang sehat regenarasi yang kuat url,"Healthy children need strong antibody vaccines, liver vaccines, sick children need extra care, healthy children, strong regeneration, url"
177,16350,2022-05-21 07:44:38+00:00,anak usia as booster vaksin covid indonesia url covid covid url,kids as age booster covid vaccine indonesia url covid covid url
178,10159,2022-05-14 23:12:31+00:00,anak usia vaksin pcr untuk pesawat domestik indonesia ortunya sdh booster info resmi tidak yang tidak vaks kuatir ulang mall deket hi jakarta ortu booster si anak ttapi tolak masuk mall tx,"children aged pcr vaccines for Indonesian domestic planes, their parents have booster, official info, no vaccines, worry about malls near hi Jakarta, booster parents, but refuse to enter the mall, tx"
179,837,2021-12-20 07:45:08+00:00,anak vaksin giat vaksinasi covid anak usia th vaksin sinovac laksana polri bekerjasama camat puskesamas banjarsari puskesmas sukaindah sdn sukaindah sdn banjarsari,children who are actively vaccinating for covid vaccines for children aged 1 year Sinovac vaccines like the police in collaboration with the sub-district head of puskesamas banjarsari puskesmas Sukaindah sdn sukaindah sdn banjarsari
180,200,2021-11-25 05:23:50+00:00,analisis nyata data resmi kipi as vaers nomor batch vaksin effek rugi beda gantung nomor batch eksperimen manusia komposisi vaksin beda ajar efek url,real analysis of official data from kipi as vaers vaccine batch number hanging difference effect hanging difference batch number human experiment vaccine composition teaching difference effect url
181,223,2021-11-24 09:15:55+00:00,ancam putus rezeki mitra nya vaksin cc manteman gimana nih shopee tanggung yang kena kipi dead fcuksin url,"threatens to cut off the partner's sustenance, friend's cc vaccine, how is it that shopee is responsible for the kipi dead fcuksin url"
182,16277,2022-05-21 14:07:27+00:00,ancam terus atur administrasi atur kantor usaha tmp kerja btw karyawan rs puskesmas aja ngtidak tolak booster aplg vaksin mandatory data yang belum paksa,"Threatening to continue to regulate administration, set up business offices for work, btw, employees at the puskesmas, just don't refuse the mandatory vaccine application booster, data that has not been forced"
183,4742,2022-03-03 04:17:07+00:00,aneh banget w mimpi vaksin booster paksa w abis sepeda terus jalan yang w iasa lwt eh tapi gua bingung jalan sudah paksa ditakutin klo vaksin booster chipnya freak banget vaksinatorny kenal sudah pegang pipi lu tidak ngerasain hilang org karena covid,"It's really weird, I dream of a forced booster vaccine, after I've finished my bicycle, I continue to walk the same way, but I'm confused, I've been forced to fear the booster vaccine, the chip is really freak, the vaccinator knows you've touched your cheek, you don't feel like someone is missing because of covid"
184,6945,2022-03-07 13:11:37+00:00,aneh udah vaksin pake booster tapi kena vaksin,It's weird that I've been vaccinated using a booster but got vaccinated
185,66,2021-11-25 06:31:08+00:00,anggota komisi ix dpr ri saleh daulay desak perintah untuk vaksin produksi dalam negeri produksi lo,Commission IX member of DPR RI Saleh Daulay urges orders for domestically produced vaccines
186,188,2021-11-25 06:49:21+00:00,anggota komisi ix dpr ri saleh daulay desak perintah untuk vaksin produksi dalam negeri produksi lokal yakin dpt maanfaat lbh dalam hadap pandemi covid yang dpruntuknegeri dengar aspirasi rakyat url,"Commission IX member of DPR RI, Saleh Daulay, urges orders for locally produced vaccines, confident that they can be of more benefit in the face of the Covid pandemic."
187,178,2021-11-25 06:50:36+00:00,anggota komisi ix dpr ri saleh partaonan daulay desak perintah vaksin produksi negeri guna produksi lokal yakin manfaat dpruntuknegeri dengar aspirasi rakyat url,"Commission IX member of DPR RI Saleh Partaonan Daulay urges orders for vaccines produced by the country for local production, believes in the benefits of DPR for the country, listening to people's aspirations url"
188,147,2021-11-25 06:55:17+00:00,anggota komisi ix dpr ri saleh partaonan daulay desak perintah vaksin produksi negeri guna produksi lokal yakin manfaat yang drpd vaksin impor dpruntuknegeri dengar aspirasi rakyat url,Commission IX member of DPR RI Saleh Partaonan Daulay urges orders for vaccines produced in the country for local production confident of the benefits of imported vaccines DPR for the country listens to people's aspirations url
189,8,2021-11-25 06:36:34+00:00,anggota komisi ix dpr ri saleh partaonan daulay desak perintah vaksin produksi negeri kare,"Member of Commission IX of DPR RI, Saleh, Daulay Party, urges orders for vaccines produced by the country because"
190,3356,2022-01-09 09:08:00+00:00,anggota komisi ix sri meliyana nilai cari mekanisme laksana vaksinasi booster rencana januari vaksinbooster url,member of commission ix sri meliyana value looking for mechanism such as booster vaccination january plan vaccinebooster url
191,13998,2022-05-19 03:38:22+00:00,anggota satlantas polsek dayu laksana aman giat vaksin booster massal kalurahan argosari dayu kamis url,members of the Satlantas Polsek Dayu seems safe to work on the mass booster vaccine in the Argosari Dayu village Thursday url
192,486,2021-12-09 06:04:16+00:00,antidaka undur turun pfizer biontech umum terima dosis vaksin lindung tintidakat varian covid omicron,pfizer biontech generally receives a dose of protective vaccine against the covid omicron variant
193,7638,2022-03-10 16:09:23+00:00,antidakat galon pas gas pasang bolam lampu plus udah vaksin booster lu,"take a gallon when the gas is installed, the light bulb plus your booster vaccine has been"
194,8318,2022-03-10 08:57:09+00:00,animo warga booster rendah dinkes dki warga pilih vaksin url,"Residents' interest is low, the health office of DKI Jakarta residents choose vaccine url"
195,8192,2022-03-10 10:19:11+00:00,anj baju merah maju lo gue sudah vaksin booster,"Anj in a red shirt, come on, I've had the booster vaccine"
196,13828,2022-05-19 07:37:56+00:00,anjuga badan gw drop karena vaksin booster bgst,"Also, my body is dropping because the booster vaccine is really great"
197,6939,2022-03-07 13:17:57+00:00,anjir besok vaksin booster gue,hopefully tomorrow my booster vaccine
198,8230,2022-03-10 09:51:34+00:00,anjir habis vaksin booster otak gw rada kesentidaklek wkwk,"when I run out of the brain booster vaccine, I'm a little uncomfortable wkwk"
199,1894,2021-12-16 09:11:23+00:00,anjir kali suntik hari d udah kena efek samping kena hukum pidana new zealand url,the dog who gave the injection on day d has had side effects and is subject to criminal law new zealand url
200,7881,2022-03-10 13:18:09+00:00,anjir ni vaksin booster bkin ga enak badan,this is a booster vaccine that doesn't make you feel well
201,7065,2022-03-07 11:03:54+00:00,anjirrr woyyy majuu kelennn gue sudah vaksin booster belum url,anjirrr woyyy go ahead kelennn I have the booster vaccine yet url
202,7603,2022-03-10 16:45:58+00:00,anjrit linu banget tangan bekas suntik vaksin booster,It's really painful to the hands of the booster vaccine injections
203,6710,2022-03-08 07:31:35+00:00,anjwing guna jadi anak kalo sekarang film vaksin booster anak atas juga,Dogs are used as children if now there's a booster vaccine film for kids too
204,1443,2021-12-17 15:16:31+00:00,anti vaksin anak hati vaksin efek jantidaka anak,"anti-vaccine for children, liver for vaccines, the effect on children"
